name,genotype,farm,cell,longitude,latitude,X_epsg102022,Y_epsg102022,tick,cape,cattle,bio5,ECF
433,0,191,40,0.6822120209170557,0.2853600831435962,0.6819133711055582,0.2845124081517936,-0.2839711201954815,1.5191068834587893,0.0534073739248376,0.969758985010971,1
434,0,193,40,0.6974670522047393,0.2900724388136488,0.6971659008325439,0.2891802033403162,-0.3280494703086002,0.1686412764353267,0.0878210257021896,0.9546450317405794,1
437,0,194,40,0.7123077322578104,0.3116895510682334,0.7120695118662309,0.3107720030718012,-0.3992924053228969,0.1167228044376889,-0.0157965643560473,0.9169895468576628,1
438,0,194,40,0.7123077322578104,0.3116895510682334,0.7120695118662309,0.3107720030718012,-0.3992924053228969,0.1167228044376889,-0.0157965643560473,0.9169895468576628,1
439,0,194,40,0.7123077322578104,0.3116895510682334,0.7120695118662309,0.3107720030718012,-0.3992924053228969,0.1167228044376889,-0.0157965643560473,0.9169895468576628,1
508,0,195,45,1.1588264343850674,0.481997144009255,1.1586986463495998,0.4797217528541429,-0.5929081186914987,-0.3236937661108253,0.5918657402388964,0.5980778911645184,1
511,0,196,45,1.15152694680196,0.4262500492664685,1.1511781072463878,0.4239528461797743,-0.5925587088716847,-0.3224270582160177,0.1629729479761052,0.6487445568426211,1
523,0,197,45,1.1835424855297578,0.1503113987013766,1.1820093550731112,0.1476015593211708,-0.4465436082796125,-0.2816038882442151,0.1632943279461191,0.5307796682134814,1
516,1,198,45,1.2100264352754673,0.4270075222026129,1.2096075150340335,0.4245040605729875,-0.6121023711862981,-0.3221125359434691,-0.0126324819714981,0.5751542929975861,1
520,0,198,45,1.2100264352754673,0.4270075222026129,1.2096075150340335,0.4245040605729875,-0.6121023711862981,-0.3221125359434691,-0.0126324819714981,0.5751542929975861,1
589,0,202,50,1.6044404696500825,0.3124543073979947,1.603020660762143,0.308393376075861,-0.6320010346719291,-0.325948044085808,0.2703133547340442,0.0575386153948282,1
52,0,0,5,-1.4179548351367768,-0.3393074537926248,-1.416940403584001,-0.3355076545929683,2.091091845998888,-0.1527634437530294,0.2454708912020377,-0.2393351823299742,1
56,0,0,5,-1.4179548351367768,-0.3393074537926248,-1.416940403584001,-0.3355076545929683,2.091091845998888,-0.1527634437530294,0.2454708912020377,-0.2393351823299742,1
151,1,1,13,-0.6509009237664776,-0.4180773557580334,-0.6514657158244453,-0.4161709251337622,-0.1838831349075038,-0.2097272985881902,-0.5153367839091583,-0.5559471819042554,1
152,0,2,13,-0.6813073985331929,-0.2577043117102912,-0.6813512449316982,-0.2554272245066368,-0.2760973539858105,-0.2799905130498551,-0.696598257710258,-0.3110115362463311,1
153,0,2,13,-0.6813073985331929,-0.2577043117102912,-0.6813512449316982,-0.2554272245066368,-0.2760973539858105,-0.2799905130498551,-0.696598257710258,-0.3110115362463311,1
159,0,4,13,-0.7520371542817076,-0.1434715662248111,-0.7516340565000819,-0.1408271446595449,-0.2481175212509323,0.0110411779727986,-0.7953751757300029,-0.081214264772777,1
241,0,7,21,-0.3958193978845373,-0.2653008912525863,-0.3963734383484218,-0.2637672868027507,-0.3112590810913794,-0.2298865675635167,-0.4304583446678655,-0.3921244091780964,1
321,0,12,29,0.1241568722857725,-0.1426776763205828,0.1231354757963581,-0.142384916993169,0.114587717657434,-0.0462689106339032,-0.4467765659131987,-0.1501755889461463,1
375,0,13,35,0.3352619204674059,-0.0972220167582975,0.3340594039729261,-0.0974886202791689,0.2277613755252908,2.1709816284748897,-0.583569491419221,0.1212048547751258,1
440,1,17,41,1.0541336891060715,-0.3228032838570154,1.0508644732154662,-0.3257967374846133,1.166837435819983,-0.2317954116417001,-0.0673584284483054,0.2649725562767235,1
443,0,17,41,1.0541336891060715,-0.3228032838570154,1.0508644732154662,-0.3257967374846133,1.166837435819983,-0.2317954116417001,-0.0673584284483054,0.2649725562767235,1
444,0,18,41,0.964806468777324,-0.3592930858770521,0.9615475945709566,-0.3620465874891445,1.309996175954017,-0.2602358209758577,0.3665108913569581,0.0254251220947839,1
448,0,18,41,0.964806468777324,-0.3592930858770521,0.9615475945709566,-0.3620465874891445,1.309996175954017,-0.2602358209758577,0.3665108913569581,0.0254251220947839,1
455,1,20,41,1.0015801408492702,-0.3978659384714861,0.998100584182807,-0.4008177795367502,1.8590624736289711,-0.2858143684658794,-0.1867587892361238,0.1162314202962682,1
458,0,20,41,1.0015801408492702,-0.3978659384714861,0.998100584182807,-0.4008177795367502,1.8590624736289711,-0.2858143684658794,-0.1867587892361238,0.1162314202962682,1
534,0,23,46,1.1712845948391108,-0.214149617881984,1.1682601487083215,-0.2173610197540764,0.0001851927620284,-0.2869157370503473,0.4444460645835988,0.3647088916884014,1
11,0,26,1,-1.507040350578666,-0.8236676960953155,-1.5070096006681684,-0.8206890471664705,-0.0234813544053814,-0.2193640820410066,0.5810069580121471,-0.0137153251248233,1
12,0,27,1,-1.5062116481094387,-0.7658739677462155,-1.5060465088408566,-0.7627669052532209,0.6429913592391328,0.7056215876574072,-0.2695730446676271,-0.4998846005845184,1
68,0,31,6,-1.503815316802591,-0.7703095544588308,-1.5036655255844864,-0.7672171926777784,0.7036680886274036,1.802756090648467,-0.3865853930561529,-0.452502810114696,1
75,0,34,6,-1.1773825083202174,-0.4808966257027073,-1.1771554444075571,-0.4778790423588081,0.9298119989106072,-0.1310478272006384,0.1335286146456392,-0.9515517817145512,1
161,0,36,14,-0.6446649376855459,-0.5629367714020473,-0.6456654306429468,-0.5613341270498081,-0.2856024948314011,-0.3013815712755065,-0.0730010481380184,-1.0877264344637552,1
